match_id,Year,Round,Host,Date,Attendance,team,adversaire,buts_pour,buts_contre,resultat,est_pays_hote
0,2022,Final,Qatar,2022-12-18,88966,Argentina,France,3,3,nul,False
1,2022,Third-place match,Qatar,2022-12-17,44137,Croatia,Morocco,2,1,victoire,False
2,2022,Semi-finals,Qatar,2022-12-14,68294,France,Morocco,2,0,victoire,False
3,2022,Semi-finals,Qatar,2022-12-13,88966,Argentina,Croatia,3,0,victoire,False
4,2022,Quarter-finals,Qatar,2022-12-10,44198,Morocco,Portugal,1,0,victoire,False
5,2022,Quarter-finals,Qatar,2022-12-10,68895,England,France,1,2,defaite,False
6,2022,Quarter-finals,Qatar,2022-12-09,43893,Croatia,Brazil,1,1,nul,False
7,2022,Quarter-finals,Qatar,2022-12-09,88235,Netherlands,Argentina,2,2,nul,False
8,2022,Round of 16,Qatar,2022-12-06,44667,Morocco,Spain,0,0,nul,False
9,2022,Round of 16,Qatar,2022-12-06,83720,Portugal,Switzerland,6,1,victoire,False
10,2022,Round of 16,Qatar,2022-12-05,42523,Japan,Croatia,1,1,nul,False
11,2022,Round of 16,Qatar,2022-12-05,43847,Brazil,South Korea,4,1,victoire,False
12,2022,Round of 16,Qatar,2022-12-04,40989,France,Poland,3,1,victoire,False
13,2022,Round of 16,Qatar,2022-12-04,65985,England,Senegal,3,0,victoire,False
14,2022,Round of 16,Qatar,2022-12-03,44846,Netherlands,United States,3,1,victoire,False
15,2022,Round of 16,Qatar,2022-12-03,45032,Argentina,Australia,2,1,victoire,False
16,2022,Group stage,Qatar,2022-12-02,44097,South Korea,Portugal,2,1,victoire,False
17,2022,Group stage,Qatar,2022-12-02,43443,Ghana,Uruguay,0,2,defaite,False
18,2022,Group stage,Qatar,2022-12-02,85986,Cameroon,Brazil,1,0,victoire,False
19,2022,Group stage,Qatar,2022-12-02,41378,Serbia,Switzerland,2,3,defaite,False
20,2022,Group stage,Qatar,2022-12-01,43102,Canada,Morocco,1,2,defaite,False
21,2022,Group stage,Qatar,2022-12-01,43984,Croatia,Belgium,0,0,nul,False
22,2022,Group stage,Qatar,2022-12-01,67054,Costa Rica,Germany,2,4,defaite,False
23,2022,Group stage,Qatar,2022-12-01,44851,Japan,Spain,2,1,victoire,False
24,2022,Group stage,Qatar,2022-11-30,41232,Australia,Denmark,1,0,victoire,False
25,2022,Group stage,Qatar,2022-11-30,43627,Tunisia,France,1,0,victoire,False
26,2022,Group stage,Qatar,2022-11-30,84985,Saudi Arabia,Mexico,1,2,defaite,False
27,2022,Group stage,Qatar,2022-11-30,44089,Poland,Argentina,0,2,defaite,False
28,2022,Group stage,Qatar,2022-11-29,44569,Ecuador,Senegal,1,2,defaite,False
29,2022,Group stage,Qatar,2022-11-29,66784,Netherlands,Qatar,2,0,victoire,False
30,2022,Group stage,Qatar,2022-11-29,42127,Iran,United States,0,1,defaite,False
31,2022,Group stage,Qatar,2022-11-29,44297,Wales,England,0,3,defaite,False
32,2022,Group stage,Qatar,2022-11-28,39789,Cameroon,Serbia,3,3,nul,False
33,2022,Group stage,Qatar,2022-11-28,43983,South Korea,Ghana,2,3,defaite,False
34,2022,Group stage,Qatar,2022-11-28,43649,Brazil,Switzerland,1,0,victoire,False
35,2022,Group stage,Qatar,2022-11-28,88668,Portugal,Uruguay,2,0,victoire,False
36,2022,Group stage,Qatar,2022-11-27,41479,Japan,Costa Rica,0,1,defaite,False
37,2022,Group stage,Qatar,2022-11-27,43738,Belgium,Morocco,0,2,defaite,False
38,2022,Group stage,Qatar,2022-11-27,44374,Croatia,Canada,4,1,victoire,False
39,2022,Group stage,Qatar,2022-11-27,68895,Spain,Germany,1,1,nul,False
40,2022,Group stage,Qatar,2022-11-26,41823,Tunisia,Australia,0,1,defaite,False
41,2022,Group stage,Qatar,2022-11-26,44259,Poland,Saudi Arabia,2,0,victoire,False
42,2022,Group stage,Qatar,2022-11-26,42860,France,Denmark,2,1,victoire,False
43,2022,Group stage,Qatar,2022-11-26,88966,Argentina,Mexico,2,0,victoire,False
44,2022,Group stage,Qatar,2022-11-25,40875,Wales,Iran,0,2,defaite,False
45,2022,Group stage,Qatar,2022-11-25,41797,Qatar,Senegal,1,3,defaite,True
46,2022,Group stage,Qatar,2022-11-25,44833,Netherlands,Ecuador,1,1,nul,False
47,2022,Group stage,Qatar,2022-11-25,68463,England,United States,0,0,nul,False
48,2022,Group stage,Qatar,2022-11-24,39089,Switzerland,Cameroon,1,0,victoire,False
49,2022,Group stage,Qatar,2022-11-24,41663,Uruguay,South Korea,0,0,nul,False
50,2022,Group stage,Qatar,2022-11-24,42662,Portugal,Ghana,3,2,victoire,False
51,2022,Group stage,Qatar,2022-11-24,88103,Brazil,Serbia,2,0,victoire,False
52,2022,Group stage,Qatar,2022-11-23,59407,Morocco,Croatia,0,0,nul,False
53,2022,Group stage,Qatar,2022-11-23,42608,Germany,Japan,1,2,defaite,False
54,2022,Group stage,Qatar,2022-11-23,40013,Spain,Costa Rica,7,0,victoire,False
55,2022,Group stage,Qatar,2022-11-23,40432,Belgium,Canada,1,0,victoire,False
56,2022,Group stage,Qatar,2022-11-22,88012,Argentina,Saudi Arabia,1,2,defaite,False
57,2022,Group stage,Qatar,2022-11-22,42925,Denmark,Tunisia,0,0,nul,False
58,2022,Group stage,Qatar,2022-11-22,39369,Mexico,Poland,0,0,nul,False
59,2022,Group stage,Qatar,2022-11-22,40875,France,Australia,4,1,victoire,False
60,2022,Group stage,Qatar,2022-11-21,45334,England,Iran,6,2,victoire,False
61,2022,Group stage,Qatar,2022-11-21,41721,Senegal,Netherlands,0,2,defaite,False
62,2022,Group stage,Qatar,2022-11-21,43418,United States,Wales,1,1,nul,False
63,2022,Group stage,Qatar,2022-11-20,67372,Qatar,Ecuador,0,2,defaite,True
64,2018,Final,Russia,2018-07-15,78011,France,Croatia,4,2,victoire,False
65,2018,Third-place match,Russia,2018-07-14,64406,Belgium,England,2,0,victoire,False
66,2018,Semi-finals,Russia,2018-07-11,78011,Croatia,England,2,1,victoire,False
67,2018,Semi-finals,Russia,2018-07-10,64286,France,Belgium,1,0,victoire,False
68,2018,Quarter-finals,Russia,2018-07-07,39991,Sweden,England,0,2,defaite,False
69,2018,Quarter-finals,Russia,2018-07-07,44287,Russia,Croatia,2,2,nul,True
70,2018,Quarter-finals,Russia,2018-07-06,43319,Uruguay,France,0,2,defaite,False
71,2018,Quarter-finals,Russia,2018-07-06,42873,Brazil,Belgium,1,2,defaite,False
72,2018,Round of 16,Russia,2018-07-03,64042,Sweden,Switzerland,1,0,victoire,False
73,2018,Round of 16,Russia,2018-07-03,44190,Colombia,England,1,1,nul,False
74,2018,Round of 16,Russia,2018-07-02,41970,Brazil,Mexico,2,0,victoire,False
75,2018,Round of 16,Russia,2018-07-02,41466,Belgium,Japan,3,2,victoire,False
76,2018,Round of 16,Russia,2018-07-01,78011,Spain,Russia,1,1,nul,False
77,2018,Round of 16,Russia,2018-07-01,40851,Croatia,Denmark,1,1,nul,False
78,2018,Round of 16,Russia,2018-06-30,42873,France,Argentina,4,3,victoire,False
79,2018,Round of 16,Russia,2018-06-30,44287,Uruguay,Portugal,2,1,victoire,False
80,2018,Group stage,Russia,2018-06-28,42189,Japan,Poland,0,1,defaite,False
81,2018,Group stage,Russia,2018-06-28,41970,Senegal,Colombia,0,1,defaite,False
82,2018,Group stage,Russia,2018-06-28,33973,England,Belgium,0,1,defaite,False
83,2018,Group stage,Russia,2018-06-28,37168,Panama,Tunisia,1,2,defaite,False
84,2018,Group stage,Russia,2018-06-27,41835,South Korea,Germany,2,0,victoire,False
85,2018,Group stage,Russia,2018-06-27,33061,Mexico,Sweden,0,3,defaite,False
86,2018,Group stage,Russia,2018-06-27,43319,Switzerland,Costa Rica,2,2,nul,False
87,2018,Group stage,Russia,2018-06-27,44190,Serbia,Brazil,0,2,defaite,False
88,2018,Group stage,Russia,2018-06-26,44073,Australia,Peru,0,2,defaite,False
89,2018,Group stage,Russia,2018-06-26,78011,Denmark,France,0,0,nul,False
90,2018,Group stage,Russia,2018-06-26,43472,Iceland,Croatia,1,2,defaite,False
91,2018,Group stage,Russia,2018-06-26,64468,Nigeria,Argentina,1,2,defaite,False
92,2018,Group stage,Russia,2018-06-25,36823,Saudi Arabia,Egypt,2,1,victoire,False
93,2018,Group stage,Russia,2018-06-25,41970,Uruguay,Russia,3,0,victoire,False
94,2018,Group stage,Russia,2018-06-25,33973,Spain,Morocco,2,2,nul,False
95,2018,Group stage,Russia,2018-06-25,41685,Iran,Portugal,1,1,nul,False
96,2018,Group stage,Russia,2018-06-24,43319,England,Panama,6,1,victoire,False
97,2018,Group stage,Russia,2018-06-24,32572,Japan,Senegal,2,2,nul,False
98,2018,Group stage,Russia,2018-06-24,42873,Poland,Colombia,0,3,defaite,False
99,2018,Group stage,Russia,2018-06-23,44190,Belgium,Tunisia,5,2,victoire,False
100,2018,Group stage,Russia,2018-06-23,43472,South Korea,Mexico,1,2,defaite,False
101,2018,Group stage,Russia,2018-06-23,44287,Germany,Sweden,2,1,victoire,False
102,2018,Group stage,Russia,2018-06-22,64468,Brazil,Costa Rica,2,0,victoire,False
103,2018,Group stage,Russia,2018-06-22,40904,Nigeria,Iceland,2,0,victoire,False
104,2018,Group stage,Russia,2018-06-22,33167,Serbia,Switzerland,1,2,defaite,False
105,2018,Group stage,Russia,2018-06-21,40727,Denmark,Australia,1,1,nul,False
106,2018,Group stage,Russia,2018-06-21,32789,France,Peru,1,0,victoire,False
107,2018,Group stage,Russia,2018-06-21,43319,Argentina,Croatia,0,3,defaite,False
108,2018,Group stage,Russia,2018-06-20,78011,Portugal,Morocco,1,0,victoire,False
109,2018,Group stage,Russia,2018-06-20,42678,Uruguay,Saudi Arabia,1,0,victoire,False
110,2018,Group stage,Russia,2018-06-20,42718,Iran,Spain,0,1,defaite,False
111,2018,Group stage,Russia,2018-06-19,40842,Colombia,Japan,1,2,defaite,False
112,2018,Group stage,Russia,2018-06-19,44190,Poland,Senegal,1,2,defaite,False
113,2018,Group stage,Russia,2018-06-19,64468,Russia,Egypt,3,1,victoire,True
114,2018,Group stage,Russia,2018-06-18,42300,Sweden,South Korea,1,0,victoire,False
115,2018,Group stage,Russia,2018-06-18,43257,Belgium,Panama,3,0,victoire,False
116,2018,Group stage,Russia,2018-06-18,41064,Tunisia,England,1,2,defaite,False
117,2018,Group stage,Russia,2018-06-17,41432,Costa Rica,Serbia,0,1,defaite,False
118,2018,Group stage,Russia,2018-06-17,78011,Germany,Mexico,0,1,defaite,False
119,2018,Group stage,Russia,2018-06-17,43109,Brazil,Switzerland,1,1,nul,False
120,2018,Group stage,Russia,2018-06-16,41279,France,Australia,2,1,victoire,False
121,2018,Group stage,Russia,2018-06-16,44190,Argentina,Iceland,1,1,nul,False
122,2018,Group stage,Russia,2018-06-16,40502,Peru,Denmark,0,1,defaite,False
123,2018,Group stage,Russia,2018-06-16,31136,Croatia,Nigeria,2,0,victoire,False
124,2018,Group stage,Russia,2018-06-15,27015,Egypt,Uruguay,0,1,defaite,False
125,2018,Group stage,Russia,2018-06-15,62548,Morocco,Iran,0,1,defaite,False
126,2018,Group stage,Russia,2018-06-15,43866,Portugal,Spain,3,3,nul,False
127,2018,Group stage,Russia,2018-06-14,78011,Russia,Saudi Arabia,5,0,victoire,True
128,2014,Final,Brazil,2014-07-13,74738,Germany,Argentina,1,0,victoire,False
129,2014,Third-place match,Brazil,2014-07-12,68034,Brazil,Netherlands,0,3,defaite,True
130,2014,Semi-finals,Brazil,2014-07-09,63267,Netherlands,Argentina,0,0,nul,False
131,2014,Semi-finals,Brazil,2014-07-08,58141,Brazil,Germany,1,7,defaite,True
132,2014,Quarter-finals,Brazil,2014-07-05,68551,Argentina,Belgium,1,0,victoire,False
133,2014,Quarter-finals,Brazil,2014-07-05,51179,Netherlands,Costa Rica,0,0,nul,False
134,2014,Quarter-finals,Brazil,2014-07-04,74240,France,Germany,0,1,defaite,False
135,2014,Quarter-finals,Brazil,2014-07-04,60342,Brazil,Colombia,2,1,victoire,True
136,2014,Round of 16,Brazil,2014-07-01,63255,Argentina,Switzerland,1,0,victoire,False
137,2014,Round of 16,Brazil,2014-07-01,51227,Belgium,United States,2,1,victoire,False
138,2014,Round of 16,Brazil,2014-06-30,67882,France,Nigeria,2,0,victoire,False
139,2014,Round of 16,Brazil,2014-06-30,43063,Germany,Algeria,2,1,victoire,False
140,2014,Round of 16,Brazil,2014-06-29,58817,Netherlands,Mexico,2,1,victoire,False
141,2014,Round of 16,Brazil,2014-06-29,41242,Costa Rica,Greece,1,1,nul,False
142,2014,Round of 16,Brazil,2014-06-28,57714,Brazil,Chile,1,1,nul,True
143,2014,Round of 16,Brazil,2014-06-28,73804,Colombia,Uruguay,2,0,victoire,False
144,2014,Group stage,Brazil,2014-06-26,41876,United States,Germany,0,1,defaite,False
145,2014,Group stage,Brazil,2014-06-26,67540,Portugal,Ghana,2,1,victoire,False
146,2014,Group stage,Brazil,2014-06-26,61397,South Korea,Belgium,0,1,defaite,False
147,2014,Group stage,Brazil,2014-06-26,39311,Algeria,Russia,1,1,nul,False
148,2014,Group stage,Brazil,2014-06-25,48011,Bosnia and Herzegovina,Iran,3,1,victoire,False
149,2014,Group stage,Brazil,2014-06-25,43285,Nigeria,Argentina,2,3,defaite,False
150,2014,Group stage,Brazil,2014-06-25,40322,Honduras,Switzerland,0,3,defaite,False
151,2014,Group stage,Brazil,2014-06-25,73749,Ecuador,France,0,0,nul,False
152,2014,Group stage,Brazil,2014-06-24,57823,Costa Rica,England,0,0,nul,False
153,2014,Group stage,Brazil,2014-06-24,39706,Italy,Uruguay,0,1,defaite,False
154,2014,Group stage,Brazil,2014-06-24,40340,Japan,Colombia,1,4,defaite,False
155,2014,Group stage,Brazil,2014-06-24,59095,Greece,Ivory Coast,2,1,victoire,False
156,2014,Group stage,Brazil,2014-06-23,39375,Australia,Spain,0,3,defaite,False
157,2014,Group stage,Brazil,2014-06-23,62996,Netherlands,Chile,2,0,victoire,False
158,2014,Group stage,Brazil,2014-06-23,41212,Croatia,Mexico,1,3,defaite,False
159,2014,Group stage,Brazil,2014-06-23,69112,Cameroon,Brazil,1,4,defaite,False
160,2014,Group stage,Brazil,2014-06-22,73819,Belgium,Russia,1,0,victoire,False
161,2014,Group stage,Brazil,2014-06-22,42732,South Korea,Algeria,2,4,defaite,False
162,2014,Group stage,Brazil,2014-06-22,40123,United States,Portugal,2,2,nul,False
163,2014,Group stage,Brazil,2014-06-21,57698,Argentina,Iran,1,0,victoire,False
164,2014,Group stage,Brazil,2014-06-21,59621,Germany,Ghana,2,2,nul,False
165,2014,Group stage,Brazil,2014-06-21,40499,Nigeria,Bosnia and Herzegovina,1,0,victoire,False
166,2014,Group stage,Brazil,2014-06-20,40285,Italy,Costa Rica,0,1,defaite,False
167,2014,Group stage,Brazil,2014-06-20,51003,Switzerland,France,2,5,defaite,False
168,2014,Group stage,Brazil,2014-06-20,39224,Honduras,Ecuador,1,2,defaite,False
169,2014,Group stage,Brazil,2014-06-19,68748,Colombia,Ivory Coast,2,1,victoire,False
170,2014,Group stage,Brazil,2014-06-19,62575,Uruguay,England,2,1,victoire,False
171,2014,Group stage,Brazil,2014-06-19,39485,Japan,Greece,0,0,nul,False
172,2014,Group stage,Brazil,2014-06-18,42877,Australia,Netherlands,2,3,defaite,False
173,2014,Group stage,Brazil,2014-06-18,74101,Spain,Chile,0,2,defaite,False
174,2014,Group stage,Brazil,2014-06-18,39982,Cameroon,Croatia,0,4,defaite,False
175,2014,Group stage,Brazil,2014-06-17,56800,Belgium,Algeria,2,1,victoire,False
176,2014,Group stage,Brazil,2014-06-17,60342,Brazil,Mexico,0,0,nul,True
177,2014,Group stage,Brazil,2014-06-17,37603,Russia,South Korea,1,1,nul,False
178,2014,Group stage,Brazil,2014-06-16,51081,Germany,Portugal,4,0,victoire,False
179,2014,Group stage,Brazil,2014-06-16,39081,Iran,Nigeria,0,0,nul,False
180,2014,Group stage,Brazil,2014-06-16,39760,Ghana,United States,1,2,defaite,False
181,2014,Group stage,Brazil,2014-06-15,68351,Switzerland,Ecuador,2,1,victoire,False
182,2014,Group stage,Brazil,2014-06-15,43012,France,Honduras,3,0,victoire,False
183,2014,Group stage,Brazil,2014-06-15,74738,Argentina,Bosnia and Herzegovina,2,1,victoire,False
184,2014,Group stage,Brazil,2014-06-14,57174,Colombia,Greece,3,0,victoire,False
185,2014,Group stage,Brazil,2014-06-14,58679,Uruguay,Costa Rica,1,3,defaite,False
186,2014,Group stage,Brazil,2014-06-14,39800,England,Italy,1,2,defaite,False
187,2014,Group stage,Brazil,2014-06-14,40267,Ivory Coast,Japan,2,1,victoire,False
188,2014,Group stage,Brazil,2014-06-13,39216,Mexico,Cameroon,1,0,victoire,False
189,2014,Group stage,Brazil,2014-06-13,48173,Spain,Netherlands,1,5,defaite,False
190,2014,Group stage,Brazil,2014-06-13,40275,Chile,Australia,3,1,victoire,False
191,2014,Group stage,Brazil,2014-06-12,62103,Brazil,Croatia,3,1,victoire,True
192,2010,Final,South Africa,2010-07-11,84490,Netherlands,Spain,0,1,defaite,False
193,2010,Third-place match,South Africa,2010-07-10,36254,Uruguay,Germany,2,3,defaite,False
194,2010,Semi-finals,South Africa,2010-07-07,60960,Germany,Spain,0,1,defaite,False
195,2010,Semi-finals,South Africa,2010-07-06,62479,Uruguay,Netherlands,2,3,defaite,False
196,2010,Quarter-finals,South Africa,2010-07-03,64100,Argentina,Germany,0,4,defaite,False
197,2010,Quarter-finals,South Africa,2010-07-03,55359,Paraguay,Spain,0,1,defaite,False
198,2010,Quarter-finals,South Africa,2010-07-02,40186,Netherlands,Brazil,2,1,victoire,False
199,2010,Quarter-finals,South Africa,2010-07-02,84017,Uruguay,Ghana,1,1,nul,False
200,2010,Round of 16,South Africa,2010-06-29,36742,Paraguay,Japan,0,0,nul,False
201,2010,Round of 16,South Africa,2010-06-29,62955,Spain,Portugal,1,0,victoire,False
202,2010,Round of 16,South Africa,2010-06-28,61962,Netherlands,Slovakia,2,1,victoire,False
203,2010,Round of 16,South Africa,2010-06-28,54096,Brazil,Chile,3,0,victoire,False
204,2010,Round of 16,South Africa,2010-06-27,40510,Germany,England,4,1,victoire,False
205,2010,Round of 16,South Africa,2010-06-27,84377,Argentina,Mexico,3,1,victoire,False
206,2010,Round of 16,South Africa,2010-06-26,30597,Uruguay,South Korea,2,1,victoire,False
207,2010,Round of 16,South Africa,2010-06-26,34976,United States,Ghana,1,2,defaite,False
208,2010,Group stage,South Africa,2010-06-25,62712,Portugal,Brazil,0,0,nul,False
209,2010,Group stage,South Africa,2010-06-25,34763,North Korea,Ivory Coast,0,3,defaite,False
210,2010,Group stage,South Africa,2010-06-25,41958,Chile,Spain,1,2,defaite,False
211,2010,Group stage,South Africa,2010-06-25,28042,Switzerland,Honduras,0,0,nul,False
212,2010,Group stage,South Africa,2010-06-24,34850,Paraguay,New Zealand,0,0,nul,False
213,2010,Group stage,South Africa,2010-06-24,53412,Slovakia,Italy,3,2,victoire,False
214,2010,Group stage,South Africa,2010-06-24,27967,Denmark,Japan,1,3,defaite,False
215,2010,Group stage,South Africa,2010-06-24,63093,Cameroon,Netherlands,1,2,defaite,False
216,2010,Group stage,South Africa,2010-06-23,36893,Slovenia,England,0,1,defaite,False
217,2010,Group stage,South Africa,2010-06-23,35827,United States,Algeria,1,0,victoire,False
218,2010,Group stage,South Africa,2010-06-23,83391,Ghana,Germany,0,1,defaite,False
219,2010,Group stage,South Africa,2010-06-23,37836,Australia,Serbia,2,1,victoire,False
220,2010,Group stage,South Africa,2010-06-22,33425,Mexico,Uruguay,0,1,defaite,False
221,2010,Group stage,South Africa,2010-06-22,39415,France,South Africa,1,2,defaite,False
222,2010,Group stage,South Africa,2010-06-22,61874,Nigeria,South Korea,2,2,nul,False
223,2010,Group stage,South Africa,2010-06-22,38891,Greece,Argentina,0,2,defaite,False
224,2010,Group stage,South Africa,2010-06-21,63644,Portugal,North Korea,7,0,victoire,False
225,2010,Group stage,South Africa,2010-06-21,34872,Chile,Switzerland,1,0,victoire,False
226,2010,Group stage,South Africa,2010-06-21,54386,Spain,Honduras,2,0,victoire,False
227,2010,Group stage,South Africa,2010-06-20,26643,Slovakia,Paraguay,0,2,defaite,False
228,2010,Group stage,South Africa,2010-06-20,38229,Italy,New Zealand,1,1,nul,False
229,2010,Group stage,South Africa,2010-06-20,84455,Brazil,Ivory Coast,3,1,victoire,False
230,2010,Group stage,South Africa,2010-06-19,62010,Netherlands,Japan,1,0,victoire,False
231,2010,Group stage,South Africa,2010-06-19,34812,Ghana,Australia,1,1,nul,False
232,2010,Group stage,South Africa,2010-06-19,38074,Cameroon,Denmark,1,2,defaite,False
233,2010,Group stage,South Africa,2010-06-18,38294,Germany,Serbia,0,1,defaite,False
234,2010,Group stage,South Africa,2010-06-18,45573,Slovenia,United States,2,2,nul,False
235,2010,Group stage,South Africa,2010-06-18,64100,England,Algeria,0,0,nul,False
236,2010,Group stage,South Africa,2010-06-17,82174,Argentina,South Korea,4,1,victoire,False
237,2010,Group stage,South Africa,2010-06-17,31593,Greece,Nigeria,2,1,victoire,False
238,2010,Group stage,South Africa,2010-06-17,35370,France,Mexico,0,2,defaite,False
239,2010,Group stage,South Africa,2010-06-16,32664,Honduras,Chile,0,1,defaite,False
240,2010,Group stage,South Africa,2010-06-16,62453,Spain,Switzerland,0,1,defaite,False
241,2010,Group stage,South Africa,2010-06-16,42658,South Africa,Uruguay,0,3,defaite,True
242,2010,Group stage,South Africa,2010-06-15,23871,New Zealand,Slovakia,1,1,nul,False
243,2010,Group stage,South Africa,2010-06-15,37034,Ivory Coast,Portugal,0,0,nul,False
244,2010,Group stage,South Africa,2010-06-15,54331,Brazil,North Korea,2,1,victoire,False
245,2010,Group stage,South Africa,2010-06-14,83465,Netherlands,Denmark,2,0,victoire,False
246,2010,Group stage,South Africa,2010-06-14,30620,Japan,Cameroon,1,0,victoire,False
247,2010,Group stage,South Africa,2010-06-14,62869,Italy,Paraguay,1,1,nul,False
248,2010,Group stage,South Africa,2010-06-13,30325,Algeria,Slovenia,0,1,defaite,False
249,2010,Group stage,South Africa,2010-06-13,38833,Serbia,Ghana,0,1,defaite,False
250,2010,Group stage,South Africa,2010-06-13,62660,Germany,Australia,4,0,victoire,False
251,2010,Group stage,South Africa,2010-06-12,31513,South Korea,Greece,2,0,victoire,False
252,2010,Group stage,South Africa,2010-06-12,55686,Argentina,Nigeria,1,0,victoire,False
253,2010,Group stage,South Africa,2010-06-12,38646,England,United States,1,1,nul,False
254,2010,Group stage,South Africa,2010-06-11,84490,South Africa,Mexico,1,1,nul,True
255,2010,Group stage,South Africa,2010-06-11,64100,Uruguay,France,0,0,nul,False
256,2006,Final,Germany,2006-07-09,69000,Italy,France,1,1,nul,False
257,2006,Third-place match,Germany,2006-07-08,52000,Germany,Portugal,3,1,victoire,True
258,2006,Semi-finals,Germany,2006-07-05,66000,Portugal,France,0,1,defaite,False
259,2006,Semi-finals,Germany,2006-07-04,65000,Germany,Italy,0,2,defaite,True
260,2006,Quarter-finals,Germany,2006-07-01,52000,England,Portugal,0,0,nul,False
261,2006,Quarter-finals,Germany,2006-07-01,48000,Brazil,France,0,1,defaite,False
262,2006,Quarter-finals,Germany,2006-06-30,72000,Germany,Argentina,1,1,nul,True
263,2006,Quarter-finals,Germany,2006-06-30,50000,Italy,Ukraine,3,0,victoire,False
264,2006,Round of 16,Germany,2006-06-27,65000,Brazil,Ghana,3,0,victoire,False
265,2006,Round of 16,Germany,2006-06-27,43000,Spain,France,1,3,defaite,False
266,2006,Round of 16,Germany,2006-06-26,46000,Italy,Australia,1,0,victoire,False
267,2006,Round of 16,Germany,2006-06-26,45000,Switzerland,Ukraine,0,0,nul,False
268,2006,Round of 16,Germany,2006-06-25,52000,England,Ecuador,1,0,victoire,False
269,2006,Round of 16,Germany,2006-06-25,41000,Portugal,Netherlands,1,0,victoire,False
270,2006,Round of 16,Germany,2006-06-24,66000,Germany,Sweden,2,0,victoire,True
271,2006,Round of 16,Germany,2006-06-24,43000,Argentina,Mexico,2,1,victoire,False
272,2006,Group stage,Germany,2006-06-23,46000,Saudi Arabia,Spain,0,1,defaite,False
273,2006,Group stage,Germany,2006-06-23,72000,Ukraine,Tunisia,1,0,victoire,False
274,2006,Group stage,Germany,2006-06-23,45000,Togo,France,0,2,defaite,False
275,2006,Group stage,Germany,2006-06-23,43000,Switzerland,South Korea,2,0,victoire,False
276,2006,Group stage,Germany,2006-06-22,41000,Ghana,United States,2,1,victoire,False
277,2006,Group stage,Germany,2006-06-22,50000,Czechia,Italy,0,2,defaite,False
278,2006,Group stage,Germany,2006-06-22,65000,Japan,Brazil,1,4,defaite,False
279,2006,Group stage,Germany,2006-06-22,52000,Croatia,Australia,2,2,nul,False
280,2006,Group stage,Germany,2006-06-21,52000,Portugal,Mexico,2,1,victoire,False
281,2006,Group stage,Germany,2006-06-21,38000,Iran,Angola,1,1,nul,False
282,2006,Group stage,Germany,2006-06-21,66000,Ivory Coast,Serbia and Montenegro,3,2,victoire,False
283,2006,Group stage,Germany,2006-06-21,48000,Netherlands,Argentina,0,0,nul,False
284,2006,Group stage,Germany,2006-06-20,43000,Costa Rica,Poland,1,2,defaite,False
285,2006,Group stage,Germany,2006-06-20,72000,Ecuador,Germany,0,3,defaite,False
286,2006,Group stage,Germany,2006-06-20,46000,Paraguay,Trinidad and Tobago,2,0,victoire,False
287,2006,Group stage,Germany,2006-06-20,45000,Sweden,England,2,2,nul,False
288,2006,Group stage,Germany,2006-06-19,65000,Togo,Switzerland,0,2,defaite,False
289,2006,Group stage,Germany,2006-06-19,50000,Saudi Arabia,Ukraine,0,4,defaite,False
290,2006,Group stage,Germany,2006-06-19,52000,Spain,Tunisia,3,1,victoire,False
291,2006,Group stage,Germany,2006-06-18,41000,Japan,Croatia,0,0,nul,False
292,2006,Group stage,Germany,2006-06-18,66000,Brazil,Australia,2,0,victoire,False
293,2006,Group stage,Germany,2006-06-18,43000,France,South Korea,1,1,nul,False
294,2006,Group stage,Germany,2006-06-17,48000,Portugal,Iran,2,0,victoire,False
295,2006,Group stage,Germany,2006-06-17,45000,Czechia,Ghana,0,2,defaite,False
296,2006,Group stage,Germany,2006-06-17,46000,Italy,United States,1,1,nul,False
297,2006,Group stage,Germany,2006-06-16,52000,Argentina,Serbia and Montenegro,6,0,victoire,False
298,2006,Group stage,Germany,2006-06-16,52000,Netherlands,Ivory Coast,2,1,victoire,False
299,2006,Group stage,Germany,2006-06-16,43000,Mexico,Angola,0,0,nul,False
300,2006,Group stage,Germany,2006-06-15,50000,Ecuador,Costa Rica,3,0,victoire,False
301,2006,Group stage,Germany,2006-06-15,41000,England,Trinidad and Tobago,2,0,victoire,False
302,2006,Group stage,Germany,2006-06-15,72000,Sweden,Paraguay,1,0,victoire,False
303,2006,Group stage,Germany,2006-06-14,43000,Spain,Ukraine,4,0,victoire,False
304,2006,Group stage,Germany,2006-06-14,66000,Tunisia,Saudi Arabia,2,2,nul,False
305,2006,Group stage,Germany,2006-06-14,65000,Germany,Poland,1,0,victoire,True
306,2006,Group stage,Germany,2006-06-13,48000,South Korea,Togo,2,1,victoire,False
307,2006,Group stage,Germany,2006-06-13,52000,France,Switzerland,0,0,nul,False
308,2006,Group stage,Germany,2006-06-13,72000,Brazil,Croatia,1,0,victoire,False
309,2006,Group stage,Germany,2006-06-12,46000,Australia,Japan,3,1,victoire,False
310,2006,Group stage,Germany,2006-06-12,52000,United States,Czechia,0,3,defaite,False
311,2006,Group stage,Germany,2006-06-12,43000,Italy,Ghana,2,0,victoire,False
312,2006,Group stage,Germany,2006-06-11,37216,Serbia and Montenegro,Netherlands,0,1,defaite,False
